Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S12_01_MHZ,511.0,1974-10-25 17:56:23.849057,1974-10-25 17:56:49.056604,0.95,XA,12,flat mode,MHZ,177.1299695641915,52.36345707041382,0.40394066149948077
XA_S12_01_MHZ,364.0,1974-10-26 00:50:46.490566,1974-10-26 00:51:11.698113,0.99,XA,12,flat mode,MHZ,37.829457449923304,72.33258765270486,0.35230916660765
XA_S12_01_MHZ,410.0,1974-10-26 13:45:42.037736,1974-10-26 13:46:07.094340,0.93,XA,12,flat mode,MHZ,31.743507976802924,74.1872864389441,0.294254213191634
XA_S12_01_MHZ,363.0,1974-10-27 15:02:22.943396,1974-10-27 15:02:48.150943,0.97,XA,12,flat mode,MHZ,173.01375916252886,33.88845446874972,0.12754691678633343
XA_S12_01_MHZ,329.0,1974-10-28 14:50:21.886792,1974-10-28 14:50:47.094339,0.99,XA,12,flat mode,MHZ,29.588602838139348,47.27519014991753,0.11831857715096616
XA_S12_01_MHZ,335.0,1974-10-29 05:58:21.283019,1974-10-29 05:58:46.490566,0.99,XA,12,flat mode,MHZ,164.407160834426,38.92619761304627,0.11935438982804426
XA_S12_01_MHZ,311.0,1974-10-29 08:56:41.660377,1974-10-29 08:57:06.867924,0.99,XA,12,flat mode,MHZ,110.88211222812541,53.05272636705906,0.10159878536612021
XA_S12_01_MHZ,323.0,1974-10-30 14:48:07.396226,1974-10-30 14:48:32.603773,0.99,XA,12,flat mode,MHZ,8.152213825595418,56.19770272567765,0.044495167063351326
XA_S12_01_MHZ,521.0,1974-11-01 15:08:01.962264,1974-11-01 15:08:27.169811,0.99,XA,12,flat mode,MHZ,12.411621997722513,48.00416795822213,0.10927781772631523
XA_S12_01_MHZ,3.0,1974-11-02 04:10:06.037736,1974-11-02 04:10:36.226415,0.91,XA,12,flat mode,MHZ,111.03187185437167,85.7270800387692,0.08343434207909721
XA_S12_01_MHZ,527.0,1974-11-03 23:46:44.830189,1974-11-03 23:47:10.037736,0.95,XA,12,flat mode,MHZ,43.12345212015145,52.975479064261386,0.10304397385819049
XA_S12_01_MHZ,517.0,1974-11-05 14:46:32.000000,1974-11-05 14:46:57.207547,0.97,XA,12,flat mode,MHZ,49.53498400151667,54.346317012802096,0.1129286592239997
XA_S12_01_MHZ,509.0,1974-11-08 23:38:14.641509,1974-11-08 23:38:39.849056,0.96,XA,12,flat mode,MHZ,44.36681180639593,72.35163736440329,0.2791667975460823
